Date,Open,High,Low,Close,Volume,Adj Close
2008-10-08,48.50,49.05,46.25,46.25,86230900,43.53
2008-10-07,48.00,50.50,47.95,49.70,48947500,46.78
2008-10-06,50.20,50.50,49.00,49.00,59422600,46.12
2008-10-03,50.40,51.80,50.20,51.40,56136200,48.38
2008-10-02,53.10,53.10,51.00,51.40,43619000,48.38
2008-10-01,54.00,54.00,52.50,52.50,43628000,49.42
2008-09-30,50.00,52.50,49.80,52.50,78348700,49.42
2008-09-29,53.40,53.40,53.40,53.40,000,50.26
2008-09-26,53.10,53.40,52.00,53.40,71671500,50.26
2008-09-25,52.80,54.30,52.80,53.00,39524600,49.89
2008-09-24,54.00,54.20,53.30,53.30,39469300,50.17
2008-09-23,54.70,55.90,54.70,55.00,56568400,51.77
2008-09-22,57.10,57.10,55.60,55.80,60327100,52.52
2008-09-19,54.60,55.60,54.00,55.60,130290100,52.33
2008-09-18,51.50,53.60,51.50,52.00,123948600,48.95
2008-09-17,54.00,54.50,52.80,52.90,85298300,49.79
2008-09-16,50.70,52.30,50.70,51.00,60774300,48.00
2008-09-15,52.80,53.10,51.00,51.70,41212000,48.66
2008-09-12,52.80,53.10,52.10,52.70,37015100,49.60
2008-09-11,53.60,53.60,51.70,52.30,72654400,49.23
2008-09-10,53.60,54.50,53.20,53.70,66204300,50.55
2008-09-09,55.00,55.70,54.20,54.30,50564500,51.11
2008-09-08,55.50,56.70,55.40,56.70,64699800,53.37
2008-09-05,52.20,53.50,51.80,53.00,81669300,49.89
2008-09-04,53.20,54.70,53.00,53.40,71765000,50.26
2008-09-03,54.50,55.50,54.20,55.00,78947700,51.77
2008-09-02,56.00,56.00,54.10,54.30,116539700,51.11
2008-09-01,57.60,57.60,56.00,56.60,119377900,53.28
2008-08-29,59.90,60.00,58.90,58.90,78159800,55.44
2008-08-28,59.90,60.50,59.70,60.10,80459200,56.57
2008-08-27,59.90,61.10,59.50,60.40,65996300,56.85
2008-08-26,60.00,60.20,59.40,60.00,52961400,56.48
2008-08-25,60.00,61.00,59.40,60.50,52525300,56.95
2008-08-22,59.90,60.40,59.40,60.20,52435800,56.66
2008-08-21,59.30,59.60,59.10,59.40,46564600,55.91
2008-08-20,59.20,60.70,59.20,60.00,37183900,56.48
2008-08-19,59.20,60.40,58.90,60.00,50736400,56.48
2008-08-18,60.80,61.10,60.00,60.10,49773600,56.57
2008-08-15,60.90,61.40,60.00,60.60,50530300,57.04
2008-08-14,61.00,61.10,60.00,60.50,41157700,56.95
2008-08-13,61.80,62.20,61.10,61.20,56098000,57.61
2008-08-12,61.20,61.70,60.90,61.20,63225500,57.61
2008-08-11,61.50,61.80,60.50,60.60,25034500,57.04
2008-08-08,59.50,60.60,59.50,60.50,77002000,56.95
2008-08-07,59.10,59.80,58.60,59.50,45290300,56.01
2008-08-06,57.40,59.00,57.20,58.80,82447100,55.35
2008-08-05,56.20,56.20,55.00,55.40,60352200,52.15
2008-08-04,55.60,56.00,55.10,55.70,23351100,52.43
2008-08-01,55.00,56.60,55.00,56.00,37225100,52.71
2008-07-31,57.00,57.10,55.70,56.20,50981600,52.90
2008-07-30,56.80,57.00,56.00,57.00,50989600,53.65
2008-07-29,56.00,56.00,54.30,55.00,73118700,51.77
2008-07-28,57.80,57.80,57.80,57.80,000,54.41
2008-07-25,58.20,58.20,57.20,57.80,35268400,54.41
2008-07-24,58.20,58.90,58.10,58.90,40385900,55.44
2008-07-23,58.50,58.50,57.10,57.60,72415200,54.22
2008-07-22,59.30,59.30,57.20,57.90,64985300,54.50
2008-07-21,59.40,60.40,59.40,59.80,55555300,56.29
2008-07-18,59.00,59.40,57.00,58.00,68904800,54.59
2008-07-17,55.90,57.50,55.90,57.50,68844500,54.12
2008-07-16,54.60,54.60,53.20,53.80,86539500,50.64
2008-07-15,59.30,59.50,57.60,57.60,63240600,51.36
2008-07-14,61.10,61.90,60.10,60.60,40327600,54.03
2008-07-11,60.50,63.00,59.80,62.40,60105000,55.63
2008-07-10,58.90,60.30,58.70,59.50,42309400,53.05
2008-07-09,59.50,60.70,59.10,59.50,54407600,53.05
2008-07-08,59.90,59.90,58.30,58.90,65049600,52.51
2008-07-07,59.70,60.50,58.80,60.10,40843100,53.58
2008-07-04,59.30,59.90,58.40,59.00,55944300,52.60
2008-07-03,59.50,60.40,57.50,58.80,116793000,52.43
2008-07-02,64.00,64.20,61.80,61.80,79698400,55.10
2008-07-01,64.00,65.10,64.00,64.20,31958900,57.24
2008-06-30,63.90,65.10,63.50,65.00,87968600,57.95
2008-06-27,63.10,65.00,62.70,64.00,176441700,57.06
2008-06-26,66.70,66.70,64.60,65.00,53201600,57.95
2008-06-25,64.50,66.50,64.30,66.20,92512200,59.02
2008-06-24,65.00,65.10,64.20,64.20,60505000,57.24
2008-06-23,63.20,64.60,62.60,64.10,49377600,57.15
2008-06-20,64.50,64.90,63.20,63.70,67105800,56.79
2008-06-19,64.30,65.00,63.50,64.30,65550100,57.33
2008-06-18,64.90,65.90,64.60,65.50,34721700,58.40
2008-06-17,65.00,65.40,64.80,65.20,44002900,58.13
2008-06-16,65.80,66.00,65.30,65.90,35422200,58.76
2008-06-13,65.20,65.40,64.80,64.80,51782600,57.77
2008-06-12,64.50,65.40,64.00,64.80,74309600,57.77
2008-06-11,64.50,65.90,64.20,65.90,46747500,58.76
2008-06-10,65.00,65.20,63.90,63.90,88722300,56.97
2008-06-09,67.00,67.00,65.10,65.30,106553100,58.22
2008-06-06,68.70,68.90,68.40,68.40,83719500,60.98
2008-06-05,67.40,67.80,66.50,67.80,81283300,60.45
2008-06-04,66.20,67.30,66.20,67.10,34642300,59.83
2008-06-03,67.40,67.60,66.10,66.10,62100900,58.93
2008-06-02,66.50,67.60,66.30,67.60,52568500,60.27
2008-05-30,67.90,68.00,65.60,65.60,179993400,58.49
2008-05-29,68.00,68.10,67.10,67.10,102896900,59.83
2008-05-28,66.80,67.50,66.60,67.00,109239400,59.74
2008-05-27,66.50,66.50,65.20,65.80,32750900,58.67
2008-05-26,64.80,65.80,64.50,65.50,48882100,58.40
2008-05-23,66.00,66.60,65.50,65.50,60462800,58.40
2008-05-22,66.20,66.90,65.90,66.90,44571700,59.65
2008-05-21,67.80,67.90,67.00,67.30,42807900,60.00
2008-05-20,69.20,69.50,67.40,68.20,76233200,60.81
2008-05-19,69.20,69.80,69.20,69.40,82170700,61.88
2008-05-16,68.60,69.30,68.60,69.20,96861800,61.70
2008-05-15,68.80,68.90,67.90,68.60,84235000,61.16
2008-05-14,69.00,69.20,68.10,68.60,66894800,61.16
2008-05-13,68.30,68.90,67.60,68.90,64352100,61.43
2008-05-12,66.80,67.80,66.10,67.60,27912800,60.27
2008-05-09,67.50,67.70,66.10,66.30,43165700,59.11
2008-05-08,68.00,68.00,66.00,67.50,47408800,60.18
2008-05-07,68.70,69.00,68.10,68.20,52824800,60.81
2008-05-06,67.40,68.00,66.80,68.00,33189100,60.63
2008-05-05,68.00,68.10,66.30,67.20,44766700,59.91
2008-05-02,68.00,68.20,67.60,68.00,92264000,60.63
2008-05-01,66.70,66.70,66.70,66.70,000,59.47
2008-04-30,65.20,67.20,65.20,66.70,78825100,59.47
2008-04-29,66.50,67.00,64.70,64.70,54536300,57.69
2008-04-28,64.00,66.50,63.50,66.50,75851300,59.29
2008-04-25,64.00,64.90,64.00,64.70,48079100,57.69
2008-04-24,64.40,64.50,63.50,63.90,64047600,56.97
2008-04-23,66.00,66.00,64.60,64.60,71072500,57.60
2008-04-22,67.30,67.30,66.60,67.30,38374900,60.00
2008-04-21,66.80,67.50,66.80,67.40,39167800,60.09
2008-04-18,66.80,66.80,66.00,66.80,33877500,59.56
2008-04-17,67.10,67.50,66.60,67.10,101988300,59.83
2008-04-16,64.00,65.20,63.70,65.20,46683200,58.13
2008-04-15,63.00,63.80,62.80,63.00,38316600,56.17
2008-04-14,63.30,63.60,63.00,63.00,36339700,56.17
2008-04-11,64.30,64.60,63.50,64.10,37138700,57.15
2008-04-10,63.20,65.30,63.10,64.50,47724400,57.51
2008-04-09,63.00,64.50,62.80,63.10,42994800,56.26
2008-04-08,64.60,65.00,63.60,64.40,42432000,57.42
2008-04-07,64.30,65.10,64.20,65.00,45819900,57.95
2008-04-04,64.40,64.40,64.40,64.40,000,57.42
2008-04-03,64.00,64.90,63.90,64.40,28545000,57.42
2008-04-02,63.50,65.00,63.10,64.00,64002400,57.06
2008-04-01,62.50,63.50,61.80,61.80,49185600,55.10
2008-03-31,61.70,63.10,61.10,63.10,74422200,56.26
2008-03-28,62.20,63.30,62.00,62.30,110326800,55.55
2008-03-27,65.00,65.10,63.60,63.80,54733200,56.88
2008-03-26,65.80,67.00,65.50,67.00,54578500,59.74
2008-03-25,67.40,67.40,66.40,67.20,88387700,59.91
2008-03-24,69.30,69.30,67.30,67.40,130970500,60.09
2008-03-21,63.60,64.90,63.60,64.80,102026500,57.77
2008-03-20,61.70,62.90,61.00,62.60,54531200,55.81
2008-03-19,61.50,62.10,60.80,62.10,43415900,55.37
2008-03-18,59.90,60.60,59.50,59.90,47742500,53.41
2008-03-17,60.00,60.30,59.50,59.90,90618800,53.41
2008-03-14,62.50,62.60,60.60,61.10,45731500,54.48
2008-03-13,62.70,63.50,61.50,62.00,42417000,55.28
2008-03-12,64.00,64.20,63.10,63.80,46812800,56.88
2008-03-11,60.60,62.40,60.60,62.40,43448100,55.63
2008-03-10,62.90,62.90,61.00,61.20,60015500,54.56
2008-03-07,63.60,64.50,63.30,64.00,53148400,57.06
2008-03-06,63.50,64.90,63.50,64.90,64508900,57.86
2008-03-05,63.50,63.50,62.50,63.30,70157000,56.44
2008-03-04,60.10,63.00,60.10,62.90,73835300,56.08
2008-03-03,60.10,60.70,60.00,60.70,47223900,54.12
2008-02-29,62.60,63.50,61.60,61.60,63751100,54.92
2008-02-28,63.60,63.60,63.60,63.60,000,56.70
2008-02-27,62.80,63.60,62.70,63.60,93943300,56.70
2008-02-26,61.80,62.50,61.50,62.40,59521100,55.63
2008-02-25,61.00,61.50,60.60,61.20,40188900,54.56
2008-02-22,60.90,61.00,60.10,60.90,37323600,54.30
2008-02-21,61.50,62.10,61.10,61.90,40590900,55.19
2008-02-20,61.40,61.40,59.70,61.10,41160700,54.48
2008-02-19,60.80,61.50,60.00,61.50,20136100,54.83
2008-02-18,61.50,61.80,59.70,60.00,52285100,53.49
2008-02-15,61.00,61.70,60.90,61.50,30315800,54.83
2008-02-14,60.20,62.00,60.20,62.00,73189100,55.28
2008-02-13,61.00,61.00,59.90,59.90,52407700,53.41
2008-02-12,59.70,60.30,59.70,60.00,103550100,53.49
2008-02-11,61.40,61.40,61.40,61.40,000,54.74
2008-02-08,61.40,61.40,61.40,61.40,000,54.74
2008-02-07,61.40,61.40,61.40,61.40,000,54.74
2008-02-06,61.40,61.40,61.40,61.40,000,54.74
2008-02-05,61.40,61.40,61.40,61.40,000,54.74
2008-02-04,61.40,61.40,61.40,61.40,000,54.74
2008-02-01,61.00,62.20,60.40,61.40,135204600,54.74
2008-01-31,57.50,59.90,57.30,59.90,171997600,53.41
2008-01-30,57.50,58.30,57.00,57.80,111170000,51.53
2008-01-29,55.90,57.00,55.60,57.00,58359300,50.82
2008-01-28,55.40,55.40,54.00,54.20,39766800,48.32
2008-01-25,55.00,56.00,55.00,55.50,50502200,49.48
2008-01-24,54.50,54.50,53.10,53.70,71718800,47.88
2008-01-23,51.00,51.40,50.40,51.00,78569800,45.47
2008-01-22,49.60,51.10,49.60,49.60,87390700,44.22
2008-01-21,54.60,54.70,53.30,53.30,42920500,47.52
2008-01-18,54.00,54.90,53.30,54.60,65755100,48.68
2008-01-17,55.60,56.40,54.50,54.70,51432800,48.77
2008-01-16,55.60,56.20,54.90,55.40,78890400,49.39
2008-01-15,55.40,57.90,55.20,57.50,97880900,51.27
2008-01-14,56.50,56.80,54.70,54.90,77571900,48.95
2008-01-11,56.10,56.10,54.70,55.00,71897600,49.04
2008-01-10,57.00,57.40,55.30,55.70,61502900,49.66
2008-01-09,55.00,57.00,54.50,57.00,45198800,50.82
2008-01-08,55.80,56.60,55.50,56.00,47465100,49.93
2008-01-07,57.00,58.00,55.80,55.80,103566200,49.75
2008-01-04,59.30,60.40,58.50,60.00,48606800,53.49
2008-01-03,59.90,60.00,59.40,59.40,34946800,52.96
2008-01-02,62.00,62.00,60.20,60.50,39103500,53.94
2008-01-01,62.00,62.00,62.00,62.00,000,55.28
2007-12-31,61.00,62.10,60.80,62.00,38395000,55.28
2007-12-28,61.50,62.50,60.50,60.50,74333800,53.94
2007-12-27,60.00,61.70,59.60,61.70,126877200,55.01
2007-12-26,59.50,59.70,58.70,59.50,23959100,53.05
2007-12-25,59.50,59.70,59.10,59.60,25489800,53.14
2007-12-24,59.50,59.80,58.90,59.20,35894500,52.78
2007-12-21,59.20,59.60,59.00,59.00,77251300,52.60
2007-12-20,59.20,59.20,58.80,59.00,56590500,52.60
2007-12-19,60.00,60.00,58.80,59.20,87064100,52.78
2007-12-18,59.00,59.60,58.60,58.80,82561700,52.43
2007-12-17,59.10,59.60,58.90,59.50,66571100,53.05
2007-12-14,60.50,60.50,59.00,59.80,152815200,53.32
2007-12-13,61.00,61.60,60.70,60.70,138649700,54.12
2007-12-12,62.00,62.30,60.90,61.30,117611100,54.65
2007-12-11,61.30,62.70,61.20,62.70,77275400,55.90
2007-12-10,63.00,63.00,61.10,61.10,74473500,54.48
2007-12-07,62.50,63.50,62.40,62.60,164586800,55.81
2007-12-06,61.50,61.90,61.00,61.90,93277000,55.19
2007-12-05,60.20,61.10,59.90,60.90,112767000,54.30
2007-12-04,59.80,60.80,58.90,60.30,41054200,53.76
2007-12-03,60.70,60.80,59.60,59.80,40259200,53.32
2007-11-30,59.30,60.60,59.30,60.60,46965600,54.03
2007-11-29,59.00,60.00,58.80,60.00,58773300,53.49
2007-11-28,58.50,59.30,58.50,58.50,53882000,52.16
2007-11-27,59.50,60.10,58.80,59.10,83022000,52.69
2007-11-26,60.10,61.10,60.00,61.10,146041500,54.48
2007-11-23,60.00,60.20,59.30,59.60,54379500,53.14
2007-11-22,58.00,60.10,57.40,59.90,55141300,53.41
2007-11-21,60.50,60.60,58.60,58.60,82773700,52.25
2007-11-20,60.00,60.80,59.80,60.50,63928000,53.94
2007-11-19,60.50,62.00,60.40,60.50,70198200,53.94
2007-11-16,60.70,60.70,60.00,60.50,49634900,53.94
2007-11-15,61.00,61.60,60.90,60.90,49239900,54.30
2007-11-14,62.80,63.20,61.40,61.50,76101600,54.83
2007-11-13,61.50,61.70,61.00,61.70,53348400,55.01
2007-11-12,61.60,62.10,61.40,61.60,77294500,54.92
2007-11-09,61.60,63.30,61.50,62.30,68599200,55.55
2007-11-08,61.50,62.30,61.40,61.90,58256800,55.19
2007-11-07,63.80,63.80,62.90,63.00,70270500,56.17
2007-11-06,62.50,63.00,62.00,62.60,32727800,55.81
2007-11-05,62.00,62.50,60.50,62.50,64041600,55.72
2007-11-02,63.00,63.60,61.50,61.60,58820600,54.92
2007-11-01,64.40,64.40,63.40,64.20,54698100,57.24
2007-10-31,64.00,64.20,63.00,63.80,48092200,56.88
2007-10-30,64.40,64.40,62.70,63.00,37898500,56.17
2007-10-29,62.00,64.00,62.00,63.90,83180800,56.97
2007-10-26,61.00,61.80,61.00,61.60,72173000,54.92
2007-10-25,60.50,61.30,60.40,61.10,45897300,54.48
2007-10-24,61.60,62.10,60.60,60.80,32812200,54.21
2007-10-23,60.60,61.70,60.60,61.50,34831200,54.83
2007-10-22,60.00,60.60,59.60,60.60,79714500,54.03
2007-10-19,62.90,62.90,61.90,62.00,26632400,55.28
2007-10-18,62.30,62.90,61.80,62.90,32311700,56.08
2007-10-17,62.70,62.70,61.60,62.00,47039000,55.28
2007-10-16,61.80,62.80,61.80,62.40,79762800,55.63
2007-10-15,61.30,62.90,61.20,62.90,89799700,56.08
2007-10-12,62.60,62.60,61.20,61.30,78130600,54.65
2007-10-11,65.00,65.00,63.00,63.30,81329600,56.44
2007-10-10,64.80,64.80,64.80,64.80,000,57.77
2007-10-09,65.30,65.30,64.00,64.80,41979800,57.77
2007-10-08,65.50,65.60,64.50,65.00,63590300,57.95
2007-10-05,64.20,65.00,64.00,64.60,27477700,57.60
2007-10-04,64.20,65.00,63.90,64.20,39940700,57.24
2007-10-03,65.30,65.30,64.70,65.00,78289400,57.95
2007-10-02,64.90,65.30,64.50,64.90,109266600,57.86
2007-10-01,63.50,64.20,63.50,63.90,58903000,56.97
2007-09-28,63.60,63.90,63.10,63.60,66301800,56.70
2007-09-27,62.20,63.60,61.70,63.60,74665400,56.70
2007-09-26,61.00,61.80,61.00,61.50,87127400,54.83
2007-09-25,61.50,61.50,61.50,61.50,000,54.83
2007-09-24,61.50,61.50,61.50,61.50,000,54.83
2007-09-21,61.50,61.80,61.00,61.50,30031400,54.83
2007-09-20,61.70,62.10,60.90,61.00,67226400,54.39
2007-09-19,62.30,62.40,60.80,61.40,87048000,54.74
2007-09-18,60.80,60.80,60.80,60.80,000,54.21
2007-09-17,62.00,62.00,60.50,60.80,29064500,54.21
2007-09-14,61.40,61.80,60.90,61.80,46589700,55.10
2007-09-13,61.50,61.50,60.40,60.60,30956000,54.03
2007-09-12,61.00,61.80,61.00,61.50,30740900,54.83
2007-09-11,61.50,61.50,60.80,61.30,18977400,54.65
2007-09-10,61.30,61.30,60.30,61.20,33026300,54.56
2007-09-07,62.80,62.80,61.50,62.00,26685700,55.28
2007-09-06,61.80,62.60,61.10,62.20,39042200,55.46
2007-09-05,62.60,62.70,61.70,61.80,30223300,55.10
2007-09-04,61.80,62.50,61.40,61.60,18734200,54.92
2007-09-03,62.70,62.70,61.80,62.60,28896700,55.81
2007-08-31,60.60,62.70,60.60,62.70,57119100,55.90
2007-08-30,60.80,61.00,60.40,60.50,32389100,53.94
2007-08-29,59.60,60.30,59.60,60.20,50925300,53.67
2007-08-28,60.80,61.50,60.60,61.40,37665300,54.74
2007-08-27,62.40,62.60,61.40,61.60,39151700,54.92
2007-08-24,63.00,63.00,61.50,61.60,54996600,54.92
2007-08-23,62.50,63.00,62.30,62.80,80978800,55.99
2007-08-22,61.50,61.50,60.70,60.90,36063400,54.30
2007-08-21,61.50,62.00,60.50,61.90,50201700,55.19
2007-08-20,62.00,62.30,60.80,62.20,62008400,55.46
2007-08-17,59.10,60.30,58.60,59.00,76863300,52.60
2007-08-16,60.00,60.10,58.60,59.10,116025200,52.69
2007-08-15,61.50,61.50,60.70,61.00,70507700,54.39
2007-08-14,62.20,62.70,61.50,61.90,42180800,55.19
2007-08-13,62.50,62.60,61.60,62.00,59926100,55.28
2007-08-10,61.10,62.30,61.10,61.50,79126600,54.83
2007-08-09,64.10,64.30,63.20,63.80,50655000,56.88
2007-08-08,61.40,62.80,60.80,62.80,78919600,55.99
2007-08-07,62.80,62.90,61.20,61.30,68605300,54.65
2007-08-06,62.50,63.40,62.40,62.60,51114200,55.81
2007-08-03,64.40,64.50,62.90,63.90,43229000,56.97
2007-08-02,62.00,63.80,61.70,63.80,96133200,56.88
2007-08-01,64.00,64.50,61.30,61.30,183429500,54.65
2007-07-31,65.00,65.20,64.60,65.00,107510800,57.95
2007-07-30,63.30,65.30,63.10,65.00,123758600,57.95
2007-07-27,65.00,65.40,64.00,64.00,258277900,57.06
2007-07-26,70.00,70.00,68.10,68.20,73875500,60.81
2007-07-25,69.90,70.00,69.30,69.60,43054100,62.05
2007-07-24,69.00,71.30,69.00,71.30,78783900,63.57
2007-07-23,68.70,68.90,68.30,68.70,55342300,61.25
2007-07-20,70.00,70.00,68.80,69.40,70071600,61.88
2007-07-19,69.90,70.30,69.40,70.00,66287700,62.41
2007-07-18,71.80,72.20,71.00,71.00,42363700,63.30
2007-07-17,72.80,72.80,71.30,72.70,30703700,64.82
2007-07-16,73.00,73.00,71.60,72.50,46974600,64.64
2007-07-13,72.70,73.10,72.00,73.00,87184700,65.09
2007-07-12,72.50,72.90,71.20,71.70,66576200,63.93
2007-07-11,71.80,72.60,71.40,72.40,61748100,64.55
2007-07-10,72.00,72.60,71.40,72.00,83570700,64.19
2007-07-09,70.50,72.00,70.30,72.00,53984500,64.19
2007-07-06,70.90,71.00,70.10,70.50,41129600,62.86
2007-07-05,71.40,71.60,70.80,71.40,49302200,63.66
2007-07-04,71.80,72.00,71.40,71.90,44827000,64.10
2007-07-03,71.10,71.90,71.10,71.20,45251100,63.48
2007-07-02,70.90,71.00,69.90,71.00,34709600,63.30
2007-06-29,71.00,71.00,69.90,70.90,65258600,63.21
2007-06-28,70.20,70.60,69.60,70.40,76037200,62.77
2007-06-27,69.00,69.80,68.60,69.50,45033000,61.97
2007-06-26,69.90,70.00,69.00,69.10,43728500,61.61
2007-06-25,69.00,70.40,68.90,70.40,98501000,62.77
2007-06-22,69.70,69.70,68.30,69.00,60729100,61.52
2007-06-21,68.60,69.40,67.70,69.20,143294800,61.70
2007-06-20,66.50,68.50,66.50,68.30,156087500,60.90
2007-06-19,65.70,65.70,65.70,65.70,000,58.58
2007-06-18,65.70,65.70,65.70,65.70,000,58.58
2007-06-15,65.70,65.80,65.30,65.70,76421100,58.58
2007-06-14,64.70,65.10,64.60,65.00,63008400,57.95
2007-06-13,64.80,64.80,63.90,64.10,53324200,57.15
2007-06-12,65.50,65.60,64.80,64.80,58248700,57.77
2007-06-11,66.00,66.00,65.50,65.60,52497100,58.49
2007-06-08,66.00,66.00,65.30,65.40,143271700,58.31
2007-06-07,68.36,68.66,68.16,68.66,89749700,58.23
2007-06-06,68.66,69.05,68.26,68.56,89651700,58.15
2007-06-05,68.76,68.96,68.36,68.66,46312600,58.23
2007-06-04,68.66,69.15,68.66,68.76,64741500,58.32
2007-06-01,68.80,69.00,68.60,68.80,64700800,58.36
2007-05-31,68.16,68.36,67.86,67.86,48628600,57.56
2007-05-30,67.56,68.16,67.16,67.66,48514400,57.39
2007-05-29,67.56,68.26,67.46,68.26,50600100,57.90
2007-05-28,67.56,67.56,67.16,67.26,30742100,57.05
2007-05-25,67.26,67.46,66.57,67.06,67749300,56.88
2007-05-24,68.16,68.56,67.86,68.16,43890500,57.81
2007-05-23,68.56,68.86,68.46,68.56,60850900,58.15
2007-05-22,68.66,68.76,68.06,68.06,27375600,57.73
2007-05-21,68.46,69.05,68.16,68.86,68673500,58.40
2007-05-18,68.46,68.56,67.86,68.16,83128000,57.81
2007-05-17,66.87,67.76,66.77,67.36,50644600,57.14
2007-05-16,66.67,66.67,66.07,66.27,41268500,56.21
2007-05-15,66.57,66.87,65.97,66.17,52109100,56.12
2007-05-14,67.16,67.36,66.47,66.87,59357000,56.72
2007-05-11,67.16,67.66,67.16,67.16,48490200,56.97
2007-05-10,68.16,68.36,67.96,68.16,38270800,57.81
2007-05-09,67.56,68.16,67.36,67.66,33058000,57.39
2007-05-08,68.16,68.16,67.46,67.66,29205800,57.39
2007-05-07,69.15,69.25,68.06,68.16,39975700,57.81
2007-05-04,68.16,68.86,68.06,68.76,43248200,58.32
2007-05-03,67.66,68.26,67.66,68.06,62851700,57.73
2007-05-02,68.36,68.36,67.66,67.66,49216400,57.39
2007-05-01,68.36,68.36,68.36,68.36,000,57.98
2007-04-30,68.36,68.36,67.56,68.36,41469500,57.98
2007-04-27,69.55,69.65,68.36,68.66,36880000,58.23
2007-04-26,70.05,70.15,69.35,69.55,54610900,58.99
2007-04-25,69.05,69.35,68.36,68.96,26646400,58.49
2007-04-24,68.46,69.65,68.26,69.45,62092200,58.91
2007-04-23,67.66,68.86,67.56,68.26,50646600,57.90
2007-04-20,67.06,67.56,66.97,67.16,36323400,56.97
2007-04-19,68.16,68.16,66.87,67.06,71020800,56.88
2007-04-18,67.26,68.36,67.26,68.26,47449900,57.90
2007-04-17,68.36,68.66,67.46,67.66,28895700,57.39
2007-04-16,68.36,68.76,67.16,67.16,26125200,56.97
2007-04-13,68.96,69.05,67.76,67.96,15557400,57.64
2007-04-12,68.16,68.96,67.96,68.16,29763300,57.81
2007-04-11,68.26,69.05,68.26,68.96,30786500,58.49
2007-04-10,68.86,68.86,67.86,68.16,38753600,57.81
2007-04-09,69.15,69.45,68.36,68.66,43207800,58.23
2007-04-06,68.96,68.96,68.96,68.96,000,58.49
2007-04-05,68.96,68.96,68.96,68.96,000,58.49
2007-04-04,67.66,69.25,67.66,68.96,57245100,58.49
2007-04-03,67.76,67.96,67.36,67.66,27712000,57.39
2007-04-02,67.46,68.26,67.16,67.86,25412200,57.56
2007-03-30,67.66,68.16,67.36,67.56,40781700,57.31
2007-03-29,67.16,68.76,67.16,68.36,58199600,57.98
2007-03-28,68.06,68.66,67.66,67.96,37073900,57.64
2007-03-27,69.65,70.35,68.86,68.86,47740800,58.40
2007-03-26,69.65,69.85,69.55,69.65,17692500,59.08
2007-03-23,69.75,69.85,69.35,69.65,51978800,59.08
2007-03-22,70.25,70.45,69.75,69.85,63687000,59.25
2007-03-21,69.35,69.65,69.05,69.35,36644600,58.83
2007-03-20,68.66,69.15,68.66,68.86,27259500,58.40
2007-03-19,68.66,68.76,68.26,68.66,24258700,58.23
2007-03-16,68.66,68.86,68.16,68.66,32215700,58.23
2007-03-15,68.26,68.96,68.16,68.66,38886900,58.23
2007-03-14,67.16,67.86,67.06,67.56,49362900,57.31
2007-03-13,67.66,68.76,67.46,68.76,87790200,58.32
2007-03-12,66.27,66.87,66.07,66.87,36268900,56.72
2007-03-09,66.27,66.37,65.57,66.17,38557600,56.12
2007-03-08,65.67,65.67,64.68,65.57,42521000,55.62
2007-03-07,65.77,65.77,64.88,65.17,52690900,55.28
2007-03-06,62.99,65.27,62.99,64.78,68527100,54.94
2007-03-05,64.68,65.07,62.99,62.99,75439700,53.42
2007-03-02,66.27,66.67,65.97,66.47,32284400,56.38
2007-03-01,66.37,67.66,66.37,66.37,93353400,56.29
2007-02-28,68.96,68.96,68.96,68.96,000,58.49
2007-02-27,68.66,69.75,68.56,68.96,77042600,58.49
2007-02-26,68.76,68.86,68.36,68.56,92306000,58.15
2007-02-23,66.97,66.97,66.97,66.97,000,56.80
2007-02-22,66.97,66.97,66.97,66.97,000,56.80
2007-02-21,66.97,66.97,66.97,66.97,000,56.80
2007-02-20,66.97,66.97,66.97,66.97,000,56.80
2007-02-19,66.97,66.97,66.97,66.97,000,56.80
2007-02-16,66.97,66.97,66.97,66.97,000,56.80
2007-02-15,66.97,66.97,66.97,66.97,000,56.80
2007-02-14,66.67,66.97,66.07,66.97,35927500,56.80
2007-02-13,66.17,66.77,65.47,65.47,59681300,55.53
2007-02-12,66.67,67.56,66.17,66.67,52045500,56.55
2007-02-09,68.06,68.46,67.16,67.66,60457000,57.39
2007-02-08,68.96,68.96,67.66,68.06,42507800,57.73
2007-02-07,68.86,69.05,68.16,68.46,30922800,58.07
2007-02-06,67.66,68.56,67.46,68.56,36112300,58.15
2007-02-05,67.46,67.86,66.97,67.46,26604000,57.22
2007-02-02,67.46,67.66,67.06,67.46,52344400,57.22
2007-02-01,67.46,67.46,66.37,66.67,33912500,56.55
2007-01-31,67.66,67.86,65.57,67.06,84002600,56.88
2007-01-30,67.66,67.96,67.56,67.66,40493800,57.39
2007-01-29,67.96,68.46,67.66,68.26,41674600,57.90
2007-01-26,66.67,68.06,66.67,67.66,123072400,57.39
2007-01-25,70.55,70.85,70.25,70.65,39079800,59.92
2007-01-24,70.65,70.85,69.65,70.15,79795900,59.50
2007-01-23,68.46,68.66,67.86,68.46,39022200,58.07
2007-01-22,69.65,69.85,68.56,68.66,55151300,58.23
2007-01-19,69.15,70.55,69.15,69.45,47218600,58.91
2007-01-18,70.65,71.34,70.55,70.85,54685700,60.09
2007-01-17,69.55,70.65,68.86,70.55,49107300,59.84
2007-01-16,68.86,70.15,68.76,69.95,76072900,59.33
