Date,Open,High,Low,Close,Volume,Adj Close
2007-11-14,62.80,63.20,61.40,61.50,76101600,52.15
2007-11-13,61.50,61.70,61.00,61.70,53348400,52.32
2007-11-12,61.60,62.10,61.40,61.60,77294500,52.24
2007-11-09,61.60,63.30,61.50,62.30,68599200,52.83
2007-11-08,61.50,62.30,61.40,61.90,58256800,52.49
2007-11-07,63.80,63.80,62.90,63.00,70270500,53.43
2007-11-06,62.50,63.00,62.00,62.60,32727800,53.09
2007-11-05,62.00,62.50,60.50,62.50,64041600,53.00
2007-11-02,63.00,63.60,61.50,61.60,58820600,52.24
2007-11-01,64.40,64.40,63.40,64.20,54698100,54.44
2007-10-31,64.00,64.20,63.00,63.80,48092200,54.10
2007-10-30,64.40,64.40,62.70,63.00,37898500,53.43
2007-10-29,62.00,64.00,62.00,63.90,83180800,54.19
2007-10-26,61.00,61.80,61.00,61.60,72173000,52.24
2007-10-25,60.50,61.30,60.40,61.10,45897300,51.81
2007-10-24,61.60,62.10,60.60,60.80,32812200,51.56
2007-10-23,60.60,61.70,60.60,61.50,34831200,52.15
2007-10-22,60.00,60.60,59.60,60.60,79714500,51.39
2007-10-19,62.90,62.90,61.90,62.00,26632400,52.58
2007-10-18,62.30,62.90,61.80,62.90,32311700,53.34
2007-10-17,62.70,62.70,61.60,62.00,47039000,52.58
2007-10-16,61.80,62.80,61.80,62.40,79762800,52.92
2007-10-15,61.30,62.90,61.20,62.90,89799700,53.34
2007-10-12,62.60,62.60,61.20,61.30,78130600,51.98
2007-10-11,65.00,65.00,63.00,63.30,81329600,53.68
2007-10-10,64.80,64.80,64.80,64.80,000,54.95
2007-10-09,65.30,65.30,64.00,64.80,41979800,54.95
2007-10-08,65.50,65.60,64.50,65.00,63590300,55.12
2007-10-05,64.20,65.00,64.00,64.60,27477700,54.78
2007-10-04,64.20,65.00,63.90,64.20,39940700,54.44
2007-10-03,65.30,65.30,64.70,65.00,78289400,55.12
2007-10-02,64.90,65.30,64.50,64.90,109266600,55.04
2007-10-01,63.50,64.20,63.50,63.90,58903000,54.19
2007-09-28,63.60,63.90,63.10,63.60,66301800,53.93
2007-09-27,62.20,63.60,61.70,63.60,74665400,53.93
2007-09-26,61.00,61.80,61.00,61.50,87127400,52.15
2007-09-25,61.50,61.50,61.50,61.50,000,52.15
2007-09-24,61.50,61.50,61.50,61.50,000,52.15
2007-09-21,61.50,61.80,61.00,61.50,30031400,52.15
2007-09-20,61.70,62.10,60.90,61.00,67226400,51.73
2007-09-19,62.30,62.40,60.80,61.40,87048000,52.07
2007-09-18,60.80,60.80,60.80,60.80,000,51.56
2007-09-17,62.00,62.00,60.50,60.80,29064500,51.56
2007-09-14,61.40,61.80,60.90,61.80,46589700,52.41
2007-09-13,61.50,61.50,60.40,60.60,30956000,51.39
2007-09-12,61.00,61.80,61.00,61.50,30740900,52.15
2007-09-11,61.50,61.50,60.80,61.30,18977400,51.98
2007-09-10,61.30,61.30,60.30,61.20,33026300,51.90
2007-09-07,62.80,62.80,61.50,62.00,26685700,52.58
2007-09-06,61.80,62.60,61.10,62.20,39042200,52.75
2007-09-05,62.60,62.70,61.70,61.80,30223300,52.41
2007-09-04,61.80,62.50,61.40,61.60,18734200,52.24
2007-09-03,62.70,62.70,61.80,62.60,28896700,53.09
2007-08-31,60.60,62.70,60.60,62.70,57119100,53.17
2007-08-30,60.80,61.00,60.40,60.50,32389100,51.31
2007-08-29,59.60,60.30,59.60,60.20,50925300,51.05
2007-08-28,60.80,61.50,60.60,61.40,37665300,52.07
2007-08-27,62.40,62.60,61.40,61.60,39151700,52.24
2007-08-24,63.00,63.00,61.50,61.60,54996600,52.24
2007-08-23,62.50,63.00,62.30,62.80,80978800,53.26
2007-08-22,61.50,61.50,60.70,60.90,36063400,51.64
2007-08-21,61.50,62.00,60.50,61.90,50201700,52.49
2007-08-20,62.00,62.30,60.80,62.20,62008400,52.75
2007-08-17,59.10,60.30,58.60,59.00,76863300,50.03
2007-08-16,60.00,60.10,58.60,59.10,116025200,50.12
2007-08-15,61.50,61.50,60.70,61.00,70507700,51.73
2007-08-14,62.20,62.70,61.50,61.90,42180800,52.49
2007-08-13,62.50,62.60,61.60,62.00,59926100,52.58
2007-08-10,61.10,62.30,61.10,61.50,79126600,52.15
2007-08-09,64.10,64.30,63.20,63.80,50655000,54.10
2007-08-08,61.40,62.80,60.80,62.80,78919600,53.26
2007-08-07,62.80,62.90,61.20,61.30,68605300,51.98
2007-08-06,62.50,63.40,62.40,62.60,51114200,53.09
2007-08-03,64.40,64.50,62.90,63.90,43229000,54.19
2007-08-02,62.00,63.80,61.70,63.80,96133200,54.10
2007-08-01,64.00,64.50,61.30,61.30,183429500,51.98
2007-07-31,65.00,65.20,64.60,65.00,107510800,55.12
2007-07-30,63.30,65.30,63.10,65.00,123758600,55.12
2007-07-27,65.00,65.40,64.00,64.00,258277900,54.27
2007-07-26,70.00,70.00,68.10,68.20,73875500,57.84
2007-07-25,69.90,70.00,69.30,69.60,43054100,59.02
2007-07-24,69.00,71.30,69.00,71.30,78783900,60.46
2007-07-23,68.70,68.90,68.30,68.70,55342300,58.26
2007-07-20,70.00,70.00,68.80,69.40,70071600,58.85
2007-07-19,69.90,70.30,69.40,70.00,66287700,59.36
2007-07-18,71.80,72.20,71.00,71.00,42363700,60.21
2007-07-17,72.80,72.80,71.30,72.70,30703700,61.65
2007-07-16,73.00,73.00,71.60,72.50,46974600,61.48
2007-07-13,72.70,73.10,72.00,73.00,87184700,61.91
2007-07-12,72.50,72.90,71.20,71.70,66576200,60.80
2007-07-11,71.80,72.60,71.40,72.40,61748100,61.40
2007-07-10,72.00,72.60,71.40,72.00,83570700,61.06
2007-07-09,70.50,72.00,70.30,72.00,53984500,61.06
2007-07-06,70.90,71.00,70.10,70.50,41129600,59.79
2007-07-05,71.40,71.60,70.80,71.40,49302200,60.55
2007-07-04,71.80,72.00,71.40,71.90,44827000,60.97
2007-07-03,71.10,71.90,71.10,71.20,45251100,60.38
2007-07-02,70.90,71.00,69.90,71.00,34709600,60.21
2007-06-29,71.00,71.00,69.90,70.90,65258600,60.12
2007-06-28,70.20,70.60,69.60,70.40,76037200,59.70
2007-06-27,69.00,69.80,68.60,69.50,45033000,58.94
2007-06-26,69.90,70.00,69.00,69.10,43728500,58.60
2007-06-25,69.00,70.40,68.90,70.40,98501000,59.70
2007-06-22,69.70,69.70,68.30,69.00,60729100,58.51
2007-06-21,68.60,69.40,67.70,69.20,143294800,58.68
2007-06-20,66.50,68.50,66.50,68.30,156087500,57.92
2007-06-19,65.70,65.70,65.70,65.70,000,55.72
2007-06-18,65.70,65.70,65.70,65.70,000,55.72
2007-06-15,65.70,65.80,65.30,65.70,76421100,55.72
2007-06-14,64.70,65.10,64.60,65.00,63008400,55.12
2007-06-13,64.80,64.80,63.90,64.10,53324200,54.36
2007-06-12,65.50,65.60,64.80,64.80,58248700,54.95
2007-06-11,66.00,66.00,65.50,65.60,52497100,55.63
2007-06-08,66.00,66.00,65.30,65.40,143271700,55.46
2007-06-07,68.36,68.66,68.16,68.66,89749700,55.39
2007-06-06,68.66,69.05,68.26,68.56,89651700,55.31
2007-06-05,68.76,68.96,68.36,68.66,46312600,55.39
2007-06-04,68.66,69.15,68.66,68.76,64741500,55.47
2007-06-01,68.80,69.00,68.60,68.80,64700800,55.50
2007-05-31,68.16,68.36,67.86,67.86,48628600,54.75
2007-05-30,67.56,68.16,67.16,67.66,48514400,54.59
2007-05-29,67.56,68.26,67.46,68.26,50600100,55.07
2007-05-28,67.56,67.56,67.16,67.26,30742100,54.27
2007-05-25,67.26,67.46,66.57,67.06,67749300,54.10
2007-05-24,68.16,68.56,67.86,68.16,43890500,54.99
2007-05-23,68.56,68.86,68.46,68.56,60850900,55.31
2007-05-22,68.66,68.76,68.06,68.06,27375600,54.91
2007-05-21,68.46,69.05,68.16,68.86,68673500,55.55
2007-05-18,68.46,68.56,67.86,68.16,83128000,54.99
2007-05-17,66.87,67.76,66.77,67.36,50644600,54.35
2007-05-16,66.67,66.67,66.07,66.27,41268500,53.46
2007-05-15,66.57,66.87,65.97,66.17,52109100,53.38
2007-05-14,67.16,67.36,66.47,66.87,59357000,53.94
2007-05-11,67.16,67.66,67.16,67.16,48490200,54.19
2007-05-10,68.16,68.36,67.96,68.16,38270800,54.99
2007-05-09,67.56,68.16,67.36,67.66,33058000,54.59
2007-05-08,68.16,68.16,67.46,67.66,29205800,54.59
2007-05-07,69.15,69.25,68.06,68.16,39975700,54.99
2007-05-04,68.16,68.86,68.06,68.76,43248200,55.47
2007-05-03,67.66,68.26,67.66,68.06,62851700,54.91
2007-05-02,68.36,68.36,67.66,67.66,49216400,54.59
2007-05-01,68.36,68.36,68.36,68.36,000,55.15
2007-04-30,68.36,68.36,67.56,68.36,41469500,55.15
2007-04-27,69.55,69.65,68.36,68.66,36880000,55.39
2007-04-26,70.05,70.15,69.35,69.55,54610900,56.11
2007-04-25,69.05,69.35,68.36,68.96,26646400,55.63
2007-04-24,68.46,69.65,68.26,69.45,62092200,56.03
2007-04-23,67.66,68.86,67.56,68.26,50646600,55.07
2007-04-20,67.06,67.56,66.97,67.16,36323400,54.19
2007-04-19,68.16,68.16,66.87,67.06,71020800,54.10
2007-04-18,67.26,68.36,67.26,68.26,47449900,55.07
2007-04-17,68.36,68.66,67.46,67.66,28895700,54.59
2007-04-16,68.36,68.76,67.16,67.16,26125200,54.19
2007-04-13,68.96,69.05,67.76,67.96,15557400,54.83
2007-04-12,68.16,68.96,67.96,68.16,29763300,54.99
2007-04-11,68.26,69.05,68.26,68.96,30786500,55.63
2007-04-10,68.86,68.86,67.86,68.16,38753600,54.99
2007-04-09,69.15,69.45,68.36,68.66,43207800,55.39
2007-04-06,68.96,68.96,68.96,68.96,000,55.63
2007-04-05,68.96,68.96,68.96,68.96,000,55.63
2007-04-04,67.66,69.25,67.66,68.96,57245100,55.63
2007-04-03,67.76,67.96,67.36,67.66,27712000,54.59
2007-04-02,67.46,68.26,67.16,67.86,25412200,54.75
2007-03-30,67.66,68.16,67.36,67.56,40781700,54.51
2007-03-29,67.16,68.76,67.16,68.36,58199600,55.15
2007-03-28,68.06,68.66,67.66,67.96,37073900,54.83
2007-03-27,69.65,70.35,68.86,68.86,47740800,55.55
2007-03-26,69.65,69.85,69.55,69.65,17692500,56.19
2007-03-23,69.75,69.85,69.35,69.65,51978800,56.19
2007-03-22,70.25,70.45,69.75,69.85,63687000,56.35
2007-03-21,69.35,69.65,69.05,69.35,36644600,55.95
2007-03-20,68.66,69.15,68.66,68.86,27259500,55.55
2007-03-19,68.66,68.76,68.26,68.66,24258700,55.39
2007-03-16,68.66,68.86,68.16,68.66,32215700,55.39
2007-03-15,68.26,68.96,68.16,68.66,38886900,55.39
2007-03-14,67.16,67.86,67.06,67.56,49362900,54.51
2007-03-13,67.66,68.76,67.46,68.76,87790200,55.47
2007-03-12,66.27,66.87,66.07,66.87,36268900,53.94
2007-03-09,66.27,66.37,65.57,66.17,38557600,53.38
2007-03-08,65.67,65.67,64.68,65.57,42521000,52.90
2007-03-07,65.77,65.77,64.88,65.17,52690900,52.58
2007-03-06,62.99,65.27,62.99,64.78,68527100,52.26
2007-03-05,64.68,65.07,62.99,62.99,75439700,50.81
2007-03-02,66.27,66.67,65.97,66.47,32284400,53.62
2007-03-01,66.37,67.66,66.37,66.37,93353400,53.54
2007-02-28,68.96,68.96,68.96,68.96,000,55.63
2007-02-27,68.66,69.75,68.56,68.96,77042600,55.63
2007-02-26,68.76,68.86,68.36,68.56,92306000,55.31
2007-02-23,66.97,66.97,66.97,66.97,000,54.02
2007-02-22,66.97,66.97,66.97,66.97,000,54.02
2007-02-21,66.97,66.97,66.97,66.97,000,54.02
2007-02-20,66.97,66.97,66.97,66.97,000,54.02
2007-02-19,66.97,66.97,66.97,66.97,000,54.02
2007-02-16,66.97,66.97,66.97,66.97,000,54.02
2007-02-15,66.97,66.97,66.97,66.97,000,54.02
2007-02-14,66.67,66.97,66.07,66.97,35927500,54.02
2007-02-13,66.17,66.77,65.47,65.47,59681300,52.82
2007-02-12,66.67,67.56,66.17,66.67,52045500,53.78
2007-02-09,68.06,68.46,67.16,67.66,60457000,54.59
2007-02-08,68.96,68.96,67.66,68.06,42507800,54.91
2007-02-07,68.86,69.05,68.16,68.46,30922800,55.23
2007-02-06,67.66,68.56,67.46,68.56,36112300,55.31
2007-02-05,67.46,67.86,66.97,67.46,26604000,54.43
2007-02-02,67.46,67.66,67.06,67.46,52344400,54.43
2007-02-01,67.46,67.46,66.37,66.67,33912500,53.78
2007-01-31,67.66,67.86,65.57,67.06,84002600,54.10
2007-01-30,67.66,67.96,67.56,67.66,40493800,54.59
2007-01-29,67.96,68.46,67.66,68.26,41674600,55.07
2007-01-26,66.67,68.06,66.67,67.66,123072400,54.59
2007-01-25,70.55,70.85,70.25,70.65,39079800,56.99
2007-01-24,70.65,70.85,69.65,70.15,79795900,56.59
2007-01-23,68.46,68.66,67.86,68.46,39022200,55.23
2007-01-22,69.65,69.85,68.56,68.66,55151300,55.39
2007-01-19,69.15,70.55,69.15,69.45,47218600,56.03
2007-01-18,70.65,71.34,70.55,70.85,54685700,57.16
2007-01-17,69.55,70.65,68.86,70.55,49107300,56.91
2007-01-16,68.86,70.15,68.76,69.95,76072900,56.43
2007-01-15,69.05,69.45,68.46,68.86,70046100,55.55
2007-01-12,67.16,69.15,66.67,68.76,133772600,55.47
2007-01-11,64.38,66.37,64.38,65.47,69382500,52.82
2007-01-10,65.07,65.07,63.68,63.88,74264000,51.54
2007-01-09,65.57,66.17,65.57,65.67,26187900,52.98
2007-01-08,65.77,66.17,65.37,65.47,24228400,52.82
2007-01-05,67.16,67.36,66.17,66.57,30750100,53.70
2007-01-04,67.36,67.76,67.26,67.36,22331600,54.35
2007-01-03,67.46,68.36,67.16,67.66,42250300,54.59
2007-01-02,67.46,67.66,66.97,67.36,26160600,54.35
2007-01-01,67.16,67.16,67.16,67.16,000,54.19
2006-12-29,65.87,67.16,65.17,67.16,30842000,54.19
2006-12-28,66.17,66.47,65.77,65.77,4294967200,53.06
2006-12-27,65.67,66.27,65.67,66.07,23174600,53.30
2006-12-26,64.68,65.77,64.68,65.67,19147000,52.98
2006-12-25,65.07,65.17,64.58,64.78,4114800,52.26
2006-12-22,65.17,65.27,64.78,65.27,9464900,52.66
2006-12-21,64.48,65.37,64.48,64.58,34426600,52.10
2006-12-20,65.27,65.27,64.28,64.48,33270100,52.02
2006-12-19,65.57,65.57,64.68,64.78,36037600,52.26
2006-12-18,64.98,66.67,64.98,66.27,33787300,53.46
2006-12-15,64.68,65.17,64.18,64.58,34576100,52.10
2006-12-14,64.88,64.98,63.78,63.78,23535500,51.46
2006-12-13,64.18,64.68,63.08,64.58,39065700,52.10
2006-12-12,66.17,66.17,63.58,63.88,41868500,51.54
2006-12-11,65.07,66.27,64.88,66.17,34851800,53.38
2006-12-08,66.67,66.67,64.68,65.77,38626300,53.06
2006-12-07,67.26,67.36,66.27,66.67,35803300,53.78
2006-12-06,67.06,67.66,66.97,67.56,48703300,54.51
2006-12-05,67.06,67.16,66.17,66.57,47568000,53.70
2006-12-04,65.87,66.37,65.47,65.97,51370800,53.22
2006-12-01,65.07,66.17,64.28,66.17,70544100,53.38
2006-11-30,64.58,65.17,64.08,65.17,72877200,52.58
2006-11-29,64.08,64.38,63.08,64.18,64248600,51.78
2006-11-28,63.68,63.88,63.28,63.68,34411500,51.38
2006-11-27,63.78,64.38,63.58,64.28,43472400,51.86
2006-11-24,62.99,63.38,62.69,63.08,24587000,50.89
2006-11-23,62.99,63.38,62.79,63.18,44294600,50.97
2006-11-22,62.69,62.79,62.29,62.69,36751700,50.57
2006-11-21,59.70,62.69,59.70,62.69,44251100,50.57
2006-11-20,61.99,61.99,61.29,61.89,34553900,49.93
2006-11-17,62.19,62.49,61.69,62.09,29999700,50.09
2006-11-16,62.19,62.39,61.69,61.89,36398200,49.93
2006-11-15,61.29,61.89,61.00,61.49,52070700,49.61
2006-11-14,59.90,60.50,59.90,60.50,24168800,48.81
2006-11-13,60.20,60.30,59.60,59.70,26913100,48.16
2006-11-10,60.20,60.80,60.00,60.50,32025800,48.81
2006-11-09,60.70,61.00,60.20,60.20,42426000,48.57
2006-11-08,60.50,60.70,60.10,60.10,28746200,48.49
2006-11-07,60.70,61.00,60.20,60.30,40149400,48.65
2006-11-06,60.00,60.50,60.00,60.20,36170900,48.57
2006-11-03,59.90,61.19,59.90,60.80,59134800,49.05
2006-11-02,59.70,60.90,59.60,60.50,38137400,48.81
2006-11-01,61.09,61.19,59.80,59.90,53996800,48.33
2006-10-31,60.70,61.09,60.60,60.70,27527100,48.97
2006-10-30,61.19,61.39,60.40,60.40,59924700,48.73
2006-10-27,62.09,62.59,61.89,62.19,37941500,50.17
2006-10-26,62.19,62.79,61.19,61.19,33085300,49.37
2006-10-25,62.59,62.59,61.69,61.99,38935400,50.01
2006-10-24,61.39,62.89,61.39,62.69,52696900,50.57
2006-10-23,60.70,61.19,60.60,60.90,12871700,49.13
2006-10-20,60.90,61.59,60.90,61.49,19705500,49.61
2006-10-19,61.00,61.49,60.50,60.70,38311200,48.97
2006-10-18,61.79,62.09,61.19,61.69,36717400,49.77
2006-10-17,63.68,63.88,62.49,62.59,38080900,50.49
2006-10-16,63.68,64.88,62.99,64.68,80004000,52.18
2006-10-13,61.49,63.08,61.49,62.89,77827400,50.73
2006-10-12,60.70,60.80,60.30,60.70,31324800,48.97
2006-10-11,60.40,60.60,60.10,60.30,37896100,48.65
2006-10-10,60.40,60.40,60.40,60.40,000,48.73
2006-10-09,60.40,60.40,60.40,60.40,000,48.73
2006-10-06,60.40,60.40,60.40,60.40,000,48.73
2006-10-05,59.30,60.50,59.30,60.40,44810700,48.73
2006-10-04,59.70,59.70,58.21,58.21,46544900,46.96
2006-10-03,59.70,60.00,59.30,59.70,31307700,48.16
2006-10-02,59.50,60.20,59.20,59.90,44461200,48.33
2006-09-29,60.30,60.40,58.91,59.40,46159100,47.92
2006-09-28,60.60,60.80,60.40,60.60,73927600,48.89
2006-09-27,60.60,60.70,60.10,60.60,35164900,48.89
2006-09-26,59.90,60.40,59.90,60.20,26007100,48.57
2006-09-25,59.40,59.70,58.91,59.40,15956300,47.92
2006-09-22,59.60,59.90,59.20,59.40,28614900,47.92
2006-09-21,60.20,60.40,59.70,60.20,33999400,48.57
2006-09-20,59.70,59.80,59.20,59.60,33863000,48.08
2006-09-19,60.20,60.60,60.00,60.20,51367800,48.57
2006-09-18,59.20,59.80,59.10,59.60,61634600,48.08
2006-09-15,58.21,58.71,57.91,58.71,42222000,47.36
2006-09-14,58.71,58.71,57.31,58.11,40527200,46.88
2006-09-13,57.51,58.11,57.31,58.11,44989500,46.88
2006-09-12,56.22,56.82,55.92,56.42,28541200,45.52
2006-09-11,56.62,57.71,55.92,56.02,36422400,45.19
2006-09-08,56.32,57.01,56.32,56.42,30660200,45.52
2006-09-07,56.52,57.01,56.52,56.82,23262800,45.84
2006-09-06,58.21,58.41,56.92,57.51,24910200,46.40
2006-09-05,59.10,59.10,58.21,58.31,14953400,47.04
2006-09-04,58.81,59.10,58.61,59.01,26721100,47.60
2006-09-01,58.01,58.61,58.01,58.51,28931100,47.20
2006-08-31,57.91,58.41,57.71,57.81,40079700,46.64
2006-08-30,57.11,57.51,56.72,57.01,26691900,46.00
2006-08-29,56.42,56.52,56.02,56.22,25924200,45.36
2006-08-28,56.72,56.72,55.62,55.92,26718100,45.11
2006-08-25,56.72,57.31,56.42,56.72,24575900,45.76
2006-08-24,56.92,57.31,56.42,56.62,36671900,45.68
2006-08-23,58.51,58.61,56.92,57.81,32236900,46.64
2006-08-22,57.71,58.51,57.71,58.51,21019600,47.20
2006-08-21,59.01,59.20,57.31,57.61,41481600,46.48
2006-08-18,59.90,60.00,59.10,59.30,57337000,47.84
2006-08-17,59.70,59.80,59.01,59.40,61926500,47.92
2006-08-16,58.51,58.91,58.21,58.71,58266200,47.36
2006-08-15,57.51,57.61,57.01,57.31,20440800,46.24
2006-08-14,57.11,57.61,57.01,57.31,25007100,46.24
2006-08-11,57.21,57.31,56.72,57.11,46637800,46.08
2006-08-10,55.52,56.72,55.52,56.52,60514500,45.60
2006-08-09,54.83,55.62,54.73,55.52,51292000,44.79
2006-08-08,54.53,55.22,54.33,55.22,21232700,44.55
2006-08-07,55.02,55.02,54.13,54.33,21827600,43.83
2006-08-04,54.83,55.12,54.33,54.63,35627500,44.07
2006-08-03,54.93,55.12,54.33,54.63,31889400,44.07
2006-08-02,54.63,54.93,54.23,54.63,21938700,44.07
2006-08-01,54.63,55.02,54.53,54.83,21090300,44.23
2006-07-31,55.02,55.22,53.93,54.53,39560600,43.99
2006-07-28,53.83,54.23,53.63,54.13,41459400,43.67
2006-07-27,53.63,54.03,53.43,53.93,52275800,43.51
2006-07-26,54.23,54.23,53.43,53.63,38676800,43.27
2006-07-25,54.03,54.23,53.23,53.53,43691600,43.19
2006-07-24,52.64,52.74,52.04,52.64,74567000,42.47
2006-07-21,55.72,55.72,54.43,54.63,42915900,44.07
2006-07-20,55.22,56.02,54.93,55.92,48013500,45.11
2006-07-19,53.93,54.43,53.53,53.53,31857100,43.19
2006-07-18,53.73,54.03,53.63,53.83,29327000,43.43
2006-07-17,54.43,54.63,53.13,53.53,56134100,43.19
2006-07-14,54.93,55.22,54.73,54.83,52139400,44.23
2006-07-13,56.32,56.52,56.02,56.02,19741900,45.19
2006-07-12,57.51,57.71,56.42,56.82,52259600,45.84
2006-07-11,56.12,56.62,55.92,56.12,26521200,45.27
2006-07-10,55.72,56.92,55.42,56.62,40939300,45.68
2006-07-07,56.82,56.92,55.92,56.62,38913100,45.68
2006-07-06,57.11,57.21,56.52,56.82,39465600,45.84
2006-07-05,58.41,58.51,57.31,57.41,23296200,46.32
2006-07-04,58.71,59.01,58.31,58.51,30772400,47.20
2006-07-03,58.21,58.51,57.91,58.21,29933000,46.96
2006-06-30,58.11,58.21,57.51,58.11,71602600,46.88
2006-06-29,55.82,56.52,55.82,56.42,51355600,45.52
2006-06-28,55.72,56.42,55.52,55.82,57044100,45.03
2006-06-27,57.11,57.71,56.52,57.11,36914300,46.08
2006-06-26,55.72,57.21,55.72,56.72,23891100,45.76
2006-06-23,56.72,56.72,55.62,56.32,28912900,45.44
2006-06-22,56.32,57.51,55.92,57.41,42246200,46.32
2006-06-21,54.43,55.22,54.33,55.02,34055900,44.39
2006-06-20,54.83,55.42,53.93,54.43,90897100,43.91
2006-06-19,57.58,57.67,57.00,57.38,67012900,42.98
2006-06-16,57.48,57.58,56.90,57.38,57470100,42.98
2006-06-15,56.71,56.80,54.78,54.87,45210000,41.10
2006-06-14,54.29,56.80,54.29,56.13,58608200,42.04
2006-06-13,55.07,55.26,54.20,54.29,54364700,40.66
2006-06-12,56.03,56.61,55.07,55.55,55577700,41.60
2006-06-09,56.03,56.90,54.97,56.51,71172100,42.33
2006-06-08,57.58,57.67,54.00,54.00,80469400,40.45
2006-06-07,58.45,58.74,58.06,58.06,33105900,43.49
2006-06-06,58.25,59.12,57.96,58.74,54547800,43.99
2006-06-05,60.57,60.76,57.96,58.35,55180300,43.70
2006-06-02,59.99,60.38,59.61,60.38,45969400,45.22
2006-06-01,59.41,59.99,58.54,59.32,46829700,44.43
2006-05-31,58.25,58.25,58.25,58.25,000,43.63
2006-05-30,58.93,59.61,58.25,58.25,58213900,43.63
2006-05-29,57.96,59.12,57.77,58.16,34179500,43.56
2006-05-26,57.96,58.54,57.29,57.48,62347100,43.05
2006-05-25,58.45,58.83,57.77,57.77,52942600,43.27
2006-05-24,59.03,59.61,58.16,58.93,58001700,44.14
2006-05-23,58.06,59.61,57.77,59.03,60121800,44.21
2006-05-22,60.57,60.67,58.64,58.74,66538500,43.99
2006-05-19,60.38,60.96,59.90,60.38,43458100,45.22
2006-05-18,60.28,60.57,59.90,60.38,56659700,45.22
2006-05-17,60.86,61.83,60.67,61.54,33219300,46.09
2006-05-16,61.15,61.63,60.19,60.28,58462500,45.15
2006-05-15,61.44,61.73,60.96,61.05,61390000,45.73
2006-05-12,62.79,63.18,62.60,62.70,56807400,46.96
2006-05-11,62.99,64.34,62.99,64.34,42778700,48.19
2006-05-10,65.21,65.21,62.89,64.24,74917200,48.12
2006-05-09,66.75,66.75,65.40,65.69,41953800,49.20
2006-05-08,67.24,67.53,66.56,67.04,41341000,50.21
2006-05-05,65.79,67.14,65.69,66.17,54735100,49.56
2006-05-04,65.69,65.69,65.11,65.21,25461700,48.84
2006-05-03,65.11,65.79,64.73,64.73,41513700,48.48
2006-05-02,64.34,65.11,64.24,64.92,52150900,48.62
2006-05-01,65.79,65.79,65.79,65.79,000,49.27
2006-04-28,65.60,66.56,64.73,65.79,46413600,49.27
2006-04-27,66.37,66.56,64.92,64.92,50601900,48.62
2006-04-26,64.53,66.85,64.34,66.66,37303600,49.93
2006-04-25,65.79,65.79,64.53,64.73,36250800,48.48
2006-04-24,66.08,66.95,65.79,65.88,41563700,49.35
2006-04-21,67.04,67.62,66.85,66.95,39273900,50.14
2006-04-20,66.85,67.62,66.85,67.53,38301200,50.58
2006-04-19,66.56,67.53,66.56,67.04,56817800,50.21
2006-04-18,65.50,65.79,64.63,65.60,29441900,49.13
2006-04-17,65.69,65.79,65.11,65.50,35017000,49.06
2006-04-14,64.73,65.69,64.34,65.69,38696500,49.20
2006-04-13,64.73,65.02,64.05,64.92,38968100,48.62
2006-04-12,62.89,65.02,62.89,64.53,55516400,48.33
2006-04-11,64.34,64.53,63.47,63.86,33744600,47.83
2006-04-10,64.53,65.11,64.15,64.73,47094000,48.48
2006-04-07,63.76,65.50,63.37,65.11,67838900,48.77
2006-04-06,62.79,63.66,62.70,63.66,65306800,47.68
2006-04-05,62.31,62.31,62.31,62.31,000,46.67
2006-04-04,62.50,62.60,61.92,62.31,26519700,46.67
2006-04-03,62.02,62.79,61.63,62.60,37535600,46.89
2006-03-31,60.86,62.60,60.86,62.02,90940100,46.45
2006-03-30,60.38,60.86,59.99,60.76,90550000,45.51
2006-03-29,58.93,59.80,58.64,59.80,46158700,44.79
2006-03-28,58.74,59.41,58.25,59.32,40880200,44.43
2006-03-27,58.54,58.64,58.16,58.25,25776900,43.63
2006-03-24,57.58,58.16,57.48,57.77,22694400,43.27
2006-03-23,57.77,58.25,57.19,57.58,39275000,43.12
2006-03-22,57.96,58.06,57.48,57.58,45975600,43.12
2006-03-21,57.96,58.74,57.87,58.45,39590200,43.78
2006-03-20,58.64,58.64,58.06,58.16,35174000,43.56
2006-03-17,58.25,58.83,57.96,58.64,42299200,43.92
2006-03-16,59.41,59.90,58.45,58.45,37708200,43.78
2006-03-15,59.41,59.90,58.83,59.03,32151900,44.21
2006-03-14,58.93,58.93,57.77,57.96,34451000,43.41
2006-03-13,59.32,59.61,58.74,59.32,18488400,44.43
2006-03-10,57.77,60.09,57.77,59.32,64990500,44.43
2006-03-09,57.00,57.87,57.00,57.77,27997900,43.27
2006-03-08,57.87,57.96,56.90,57.00,62145200,42.69
2006-03-07,58.83,58.83,58.06,58.06,37307700,43.49
2006-03-06,59.61,59.61,58.64,58.83,28314200,44.06
2006-03-03,60.47,60.47,59.32,59.70,44355900,44.72
2006-03-02,59.41,60.67,59.41,60.57,80464200,45.37
2006-03-01,58.25,58.74,57.87,58.35,57672900,43.70
2006-02-28,58.83,58.83,58.83,58.83,000,44.06
2006-02-27,58.93,58.93,58.25,58.83,45070600,44.06
2006-02-24,58.74,59.22,58.25,58.93,46491600,44.14
2006-02-23,59.61,59.70,58.45,58.74,43240600,43.99
2006-02-22,60.28,60.57,59.22,59.80,37338900,44.79
2006-02-21,60.76,61.05,59.90,59.99,32816700,44.93
